T,o,h,l,c,v
1646110800000,43336.3,43396.1,43145.6,43210.3,1017.16772
1646114400000,43210.3,43484.2,43040.2,43453.3,1605.44828
1646118000000,43453.3,43562.3,43288.7,43493.0,1494.76939
1646121600000,43493.0,43716.7,43310.8,43492.2,2487.1739
1646125200000,43492.2,43500.8,43138.2,43258.3,1832.6979
1646128800000,43258.30078125,43584.0,42810.0,43578.8984375,2891.983154296875
1646132400000,43578.8984375,43887.0,43350.0,43610.0,2747.55029296875
1646136000000,43610.0,44689.8,43574.9,44640.4,6595.2351
1646139600000,44641.0,44949.0,44416.0,44416.0,5516.1814
1646143200000,44416.1,44664.2,43717.6,43808.9,4661.3274
1646146800000,43808.9,44073.0,43350.0,43643.7,4286.1458
1646150400000,43643.7,44078.7,43111.5,43385.5,3407.3139
1646154000000,43385.5,43850.0,43240.2,43643.8,2322.2869
1646157600000,43643.80078125,43881.6015625,43420.80078125,43803.0,1521.9034423828125
1646161200000,43803.0,44063.19921875,43664.3984375,43719.5,1534.0416259765625
1646164800000,43719.5,44102.6,43684.2,44084.6,1701.6645
1646168400000,44084.6,44400.1,43731.5,43882.8,2075.01881
1646172000000,43882.8,44219.0,43758.3,44156.8,952.38298
1646175600000,44156.8,44506.7,44057.5,44421.2,1631.99879
1646179200000,44421.2,44750.0,43924.2,44280.0,3188.037
1646182800000,44280.0,44390.4,43820.0,44027.7,2052.3004
1646186400000,44027.7,44288.2,43847.3,44224.4,1642.13821
1646190000000,44224.4,44554.2,44084.7,44324.7,2233.24469
1646193600000,44324.6,44534.8,44136.5,44248.6,2187.0214
1646197200000,44248.6,44355.3,44075.4,44269.2,1385.05592
1646200800000,44269.2,44375.6,43880.6,43927.3,1467.93063
1646204400000,43927.3,43987.0,43653.6,43973.1,2144.40285
1646208000000,43973.1,44295.4,43738.3,43840.0,2154.8879
1646211600000,43840.0,44164.3,43760.1,43907.5,2180.17561
1646215200000,43907.5,44341.3,43854.6,44139.4,1548.5697
1646218800000,44139.4,44246.2,43987.1,44103.3,1269.24642
1646222400000,44103.3,44350.0,43784.8,44005.4,2073.4678599999997
1646226000000,44005.4,44040.5,43334.1,43525.3,3370.1899
1646229600000,43525.3,44867.1,43496.5,44819.4,5449.6921
1646233200000,44819.4,45400.0,43800.0,44126.5,10466.2503
1646236800000,44126.5,44498.0,43954.9,44243.2,2749.64496
1646240400000,44243.2,44438.1,43716.0,43750.2,2129.97496
1646244000000,43750.19921875,43934.3984375,43545.6015625,43600.0,1768.4373779296875
1646247600000,43600.0,43817.0,43433.0,43704.3984375,1829.065185546875
1646251200000,43704.3984375,43899.0,43681.30078125,43803.30078125,1082.501953125
1646254800000,43803.30078125,44099.80078125,43750.69921875,44068.6015625,1077.4852294921875
1646258400000,44068.6015625,44380.0,43870.0,44067.3984375,1358.9959716796875
1646262000000,44067.3984375,44200.0,43851.69921875,43893.0,973.9341430664062
1646265600000,43893.0,44063.19921875,43663.5,43978.80078125,1407.2547607421875
1646269200000,43978.80078125,44026.69921875,43700.0,43825.8984375,1061.0172119140625
1646272800000,43825.8984375,43834.8984375,43593.0,43790.0,911.508544921875
1646276400000,43790.0,43843.30078125,43193.5,43305.80078125,3968.80419921875
1646280000000,43305.8,43481.5,43249.8,43435.3,1145.10829
1646283600000,43435.3,43505.6,43275.0,43316.9,882.76429
1646287200000,43316.9,43465.3,42915.1,43434.0,2328.67364
1646290800000,43434.0,43696.8,43340.4,43477.1,1304.20687
1646294400000,43477.0,43621.2,43266.8,43456.9,1173.20306
1646298000000,43456.9,43480.0,43095.9,43152.0,1507.51291
1646301600000,43152.0,43489.0,43064.5,43385.8,1746.81212
1646305200000,43387.0,43599.0,43295.69921875,43382.19921875,1389.8829345703125
1646308800000,43382.19921875,43788.80078125,43307.5,43558.80078125,1511.2841796875
1646312400000,43558.80078125,44014.19921875,43492.0,43987.3984375,2999.720947265625
1646316000000,43987.3984375,44101.1015625,43344.0,43425.19921875,3407.654296875
1646319600000,43425.2,43496.5,42348.6,42547.3,7556.4396
1646323200000,42547.3,42750.0,42268.0,42416.8,4311.76681
1646326800000,42416.8,42567.7,42055.6,42398.3,2814.96281
1646330400000,42398.3,42524.3,42188.4,42256.7,1606.45775
1646334000000,42256.80078125,42418.0,42100.0,42226.69921875,1283.125732421875
1646337600000,42226.69921875,42271.80078125,41840.3984375,42030.30078125,2815.964111328125
1646341200000,42030.3,42139.6,41832.3,42092.3,1241.47572
1646344800000,42093.5,42703.7,42077.7,42492.1,1774.68509
1646348400000,42492.1,42606.1,42380.8,42454.0,790.32527
1646352000000,42454.0,42527.3,41509.9,41603.4,3549.35692
1646355600000,41603.3984375,41683.3984375,41069.8984375,41510.6015625,4463.05908203125
1646359200000,41510.6015625,41548.19921875,41350.19921875,41403.69921875,1132.4559326171875
1646362800000,41403.69921875,41488.0,41215.30078125,41449.8984375,1313.1920166015625
1646366400000,41449.8984375,41449.8984375,41100.0,41380.0,1821.64794921875
1646370000000,41380.0,41439.19921875,41242.8984375,41374.3984375,982.4776000976562
1646373600000,41374.3984375,41499.5,41264.1015625,41408.0,950.661376953125
1646377200000,41408.0,41475.0,41282.69921875,41437.0,1665.3031005859375
1646380800000,41437.0,41774.1015625,40863.0,41590.0,4463.4208984375
1646384400000,41590.0,41846.6015625,41323.80078125,41522.30078125,2236.6064453125
1646388000000,41522.30078125,41790.0,41467.8984375,41676.6015625,1500.3060302734375
1646391600000,41676.6015625,41904.8984375,41571.0,41662.1015625,1326.24072265625
1646395200000,41662.1,41762.4,41340.2,41511.3,1734.15598
1646398800000,41511.3,41833.0,41244.4,41315.8,2407.41449
1646402400000,41315.8,41536.7,40590.4,41106.9,5405.0743
1646406000000,41106.9,41250.0,40550.0,40694.3,4142.3765
1646409600000,40694.3,40827.0,40414.2,40754.4,3562.9462599999997
1646413200000,40754.4,40958.7,40668.3,40840.5,1591.02272
1646416800000,40840.5,40926.4,40562.0,40605.9,1104.59042
1646420400000,40605.9,40650.0,39665.7,39782.1,4255.0604
1646424000000,39782.1,39879.5,39061.5,39469.4,4512.9445
1646427600000,39469.4,39630.9,39200.0,39394.5,1937.93494
1646431200000,39392.8,39473.1,38550.0,39004.7,3659.43949
1646434800000,39004.7,39247.8,38838.9,39148.7,2246.99916
1646438400000,39148.7,39197.9,38723.3,38744.0,2778.0239
1646442000000,38744.0,39081.0,38564.0,38987.2,2315.54564
1646445600000,38987.3,39064.3,38827.8,38866.2,1073.56009
1646449200000,38866.2,39119.1,38831.2,39050.6,1008.60179
1646452800000,39050.6,39100.8,38407.6,38856.3,1829.01858
1646456400000,38856.3,39021.6,38801.4,39007.1,1057.04484
1646460000000,39007.1,39104.6,38936.6,38981.9,1078.28878
1646463600000,38981.9,39140.5,38947.5,39016.7,1054.45257
1646467200000,39016.69921875,39200.0,38948.8984375,39082.0,1075.584228515625
1646470800000,39082.0,39111.3984375,38970.0,39036.80078125,1117.33154296875
1646474400000,39036.80078125,39169.30078125,38784.69921875,39139.0,1726.406982421875
1646478000000,39138.80078125,39294.5,39062.19921875,39129.6015625,1233.8497314453125
1646481600000,39129.6015625,39371.19921875,39036.30078125,39069.6015625,1570.9345703125
1646485200000,39069.5,39095.8984375,38889.80078125,39008.0,1187.5252685546875
1646488800000,39008.0,39161.0,38924.80078125,39115.69921875,930.0700073242188
1646492400000,39115.69921875,39189.80078125,39060.0,39160.0,698.5576171875
1646496000000,39160.0,39613.19921875,39122.30078125,39334.1015625,2338.17138671875
1646499600000,39334.1015625,39570.0,39307.0,39430.0,1616.3865966796875
1646503200000,39430.0,39447.5,39256.80078125,39407.6015625,810.886474609375
1646506800000,39407.6015625,39459.19921875,39349.5,39433.69921875,602.7407836914062
1646510400000,39433.69921875,39583.69921875,39391.19921875,39451.8984375,1062.4635009765625
1646514000000,39451.8984375,39536.1015625,39345.1015625,39371.8984375,746.8934936523438
1646517600000,39371.9,39479.0,39281.2,39464.9,785.70865
1646521200000,39464.9,39472.8,39326.6,39398.0,665.08315
1646524800000,39398.0,39693.8984375,39345.80078125,39644.19921875,898.9058227539062
1646528400000,39644.19921875,39677.69921875,39429.5,39446.8984375,797.5636596679688
1646532000000,39446.8984375,39525.19921875,39357.69921875,39507.5,562.4755859375
1646535600000,39507.5,39550.0,39275.0,39300.5,891.8217163085938
1646539200000,39300.5,39587.6015625,38814.69921875,39467.8984375,3097.56494140625
1646542800000,39467.8984375,39656.8984375,39434.19921875,39486.3984375,762.862060546875
1646546400000,39486.3984375,39607.0,39322.30078125,39472.30078125,892.8570556640625
1646550000000,39472.30078125,39512.1015625,39264.1015625,39387.6015625,781.8086547851562
1646553600000,39387.6015625,39387.6015625,39114.1015625,39141.3984375,1314.42529296875
1646557200000,39141.3984375,39189.19921875,38623.8984375,38678.30078125,2437.26806640625
1646560800000,38678.3,38728.6,38131.3,38256.6,4354.405
1646564400000,38256.6,38386.9,38088.6,38352.5,1822.70021
1646568000000,38352.5,38698.8,38296.1,38494.1,2090.34713
1646571600000,38494.1,39056.2,38494.1,38878.0,2353.6703899999998
1646575200000,38878.1,38961.5,38686.8,38805.6,1344.0386
1646578800000,38805.6,38895.3,38618.9,38862.6,1283.53761
1646582400000,38862.6,39368.4,38733.4,39211.1,2391.472
1646586000000,39211.1,39250.9,38927.8,39004.3,1072.0806499999999
1646589600000,39004.3,39135.3,38700.0,38886.5,1283.26619
1646593200000,38886.5,38921.7,38518.6,38670.7,1118.84395
1646596800000,38670.7,38926.3,38628.8,38855.0,1026.24725
1646600400000,38855.0,39273.8,38740.2,39020.1,2366.5119
1646604000000,39020.1,39200.0,38942.2,38974.1,1054.9527
1646607600000,38974.1,39013.9,38127.0,38420.8,3677.63253
1646611200000,38420.8,38537.1,38005.0,38403.6,3134.6092200000003
1646614800000,38403.6,38555.8,38285.0,38324.7,1489.3968
1646618400000,38324.7,38372.2,37584.1,37784.4,3993.99
1646622000000,37784.4,37972.2,37578.0,37869.4,2352.36381
1646625600000,37869.5,37973.3,37760.1,37930.2,1201.2752
1646629200000,37930.2,38247.5,37809.4,38024.2,1522.7959
1646632800000,38024.2,38214.2,37988.7,38162.5,1251.68085
1646636400000,38162.5,38210.3,37787.4,37895.2,1561.5255
1646640000000,37895.2,38207.6,37649.5,38160.1,2451.2417
1646643600000,38160.1,38394.2,38133.4,38152.2,1590.72014
1646647200000,38152.2,38290.0,37972.7,38018.9,1662.53312
1646650800000,38018.9,38399.5,37970.7,38337.1,1504.32422
1646654400000,38337.1,38765.2,38337.1,38596.2,2760.1797
1646658000000,38596.2,39183.5,38531.2,39025.8,3248.3848000000003
1646661600000,39025.8,39285.0,38847.2,38847.2,3414.4911
1646665200000,38847.2,39199.4,38631.0,39071.5,3518.5663
1646668800000,39071.5,39547.6,38752.7,38828.3,4110.9733
1646672400000,38828.3,38997.4,38526.6,38601.7,2781.08995
1646676000000,38601.7,38601.7,37776.2,37979.8,4501.5334
1646679600000,37979.8,38033.9,37192.8,37308.9,4688.8434
1646683200000,37308.9,37832.0,37155.0,37590.0,3227.8439
1646686800000,37590.0,38267.6,37500.3,37836.3,3211.9549
1646690400000,37836.30078125,38489.5,37788.6015625,38211.5,2282.442138671875
1646694000000,38211.5,38517.80078125,37887.0,37988.0,2478.448486328125
1646697600000,37988.0,38373.9,37867.7,38200.0,2361.4795
1646701200000,38200.0,38492.9,38043.1,38269.0,2199.4433400000003
1646704800000,38269.0,38972.1015625,38141.6015625,38614.6015625,2527.642578125
1646708400000,38614.6015625,38699.69921875,38526.19921875,38695.8984375,1120.5992431640625
1646712000000,38696.6015625,38831.69921875,38479.8984375,38550.0,1290.5604248046875
1646715600000,38550.0,38604.3984375,38230.0,38351.80078125,1338.4517822265625
1646719200000,38351.8,38508.5,38001.0,38277.7,2476.01077
1646722800000,38277.7,38758.9,38158.2,38547.8,2492.29108
1646726400000,38547.8,39120.0,38460.3,38775.7,3083.2197
1646730000000,38775.7,39014.7,38700.5,38985.7,1834.8413
1646733600000,38985.7,39186.6,38710.1,39063.6,2179.004
1646737200000,39063.6,39100.0,38736.3,38983.1,1475.37925
1646740800000,38983.1,39227.0,38614.6,38828.2,2975.3885999999998
1646744400000,38828.2,39078.7,38619.1,38877.0,2076.4732
1646748000000,38877.0,39176.5,38532.8984375,38763.30078125,4311.767578125
1646751600000,38763.30078125,38896.19921875,38307.1015625,38658.30078125,3752.219970703125
1646755200000,38658.30078125,38865.5,38139.80078125,38309.69921875,3265.27392578125
1646758800000,38309.69921875,39159.0,38289.1015625,39071.8984375,4274.72216796875
1646762400000,39071.8984375,39362.1015625,38656.0,38682.80078125,3893.954345703125
1646766000000,38682.8,38828.2,38465.4,38764.9,2502.8748
1646769600000,38764.9,38897.7,38434.2,38512.5,1818.4333
1646773200000,38512.5,38586.2,38388.7,38494.3,995.67121
1646776800000,38494.3,38642.7,38472.6,38552.3,483.79776
1646780400000,38552.3,38780.5,38530.1,38730.6,798.93719
1646784000000,38730.6,39030.0,38656.4,38951.8,1433.44053
1646787600000,38951.8,39308.8,38903.6,39215.4,2090.0121599999998
1646791200000,39215.4,39520.0,39132.4,39410.9,2957.61999
1646794800000,39410.9,41448.8,39372.8,41217.7,8565.72198
1646798400000,41217.69921875,41884.0,41217.69921875,41639.5,5471.107421875
1646802000000,41639.6015625,41695.6015625,41318.1015625,41515.8984375,3123.398193359375
1646805600000,41515.8984375,41650.1015625,41422.5,41600.0,1808.6964111328125
1646809200000,41600.0,41812.30078125,41496.3984375,41791.1015625,2125.941650390625
1646812800000,41791.1015625,42438.80078125,41626.30078125,42053.19921875,4834.63427734375
1646816400000,42053.19921875,42211.1015625,41916.19921875,42009.8984375,2580.546630859375
1646820000000,42007.6015625,42226.80078125,41955.3984375,42215.69921875,2124.070068359375
1646823600000,42215.69921875,42400.0,42012.0,42151.69921875,2684.10205078125
1646827200000,42151.69921875,42545.3984375,41626.8984375,41914.30078125,4061.989013671875
1646830800000,41914.30078125,42082.8984375,41650.1015625,41869.19921875,2727.611083984375
1646834400000,41869.19921875,42308.69921875,41850.0,42208.69921875,3654.85009765625
1646838000000,42208.69921875,42594.1015625,42106.80078125,42521.0,3299.684814453125
1646841600000,42521.0,42559.0,42131.2,42233.2,2247.1133
1646845200000,42233.2,42350.0,42103.1,42320.2,1515.23708
1646848800000,42320.2,42327.8,41847.1,42023.1,2693.56541
1646852400000,42023.1,42266.1,41773.2,42204.7,2075.5169
1646856000000,42204.7,42320.0,41700.0,41841.6,1874.92091
1646859600000,41841.6,41944.8,41683.1,41876.8,1342.76614
1646863200000,41876.8,42063.9,41738.9,41892.1,1012.04032
1646866800000,41892.1,42141.2,41815.0,41941.7,1088.00236
1646870400000,41941.7,42039.6,41745.0,41811.0,1481.29873
1646874000000,41811.0,41950.0,40815.8,40930.7,5404.45899
1646877600000,40930.7,41066.1,40632.7,40714.5,3363.8301
1646881200000,40714.5,40928.3,40545.1,40768.5,2974.64665
1646884800000,40768.5,40834.9,39350.0,39540.6,7868.50588
1646888400000,39540.6,39542.8,38848.5,39209.5,5051.0116
1646892000000,39212.2,39424.0,39047.8,39385.0,2401.3875
1646895600000,39385.0,39399.4,39128.0,39238.9,1967.9402
1646899200000,39238.9,39270.8,38782.1,39220.2,3277.957
1646902800000,39220.2,39317.3,39030.0,39151.0,2307.74693
1646906400000,39151.0,39245.9,38982.9,39051.7,1800.71343
1646910000000,39051.7,39140.8,38942.6,39076.4,1285.72919
1646913600000,39076.4,39348.9,38957.2,39242.8,2194.7872
1646917200000,39242.8,40292.4,38539.7,38864.7,10104.8701
1646920800000,38864.7,39363.4,38792.6,39283.4,3835.0229
1646924400000,39283.4,39750.0,38966.8,39179.5,4396.2599
1646928000000,39179.6,39264.1,38904.6,39141.3,2422.10617
1646931600000,39141.3,39295.0,39035.9,39164.3,1553.82184
1646935200000,39164.3,39258.8,39010.8,39160.7,1684.82476
1646938800000,39160.7,39567.1,39066.6,39430.6,1594.65586
1646942400000,39431.8,39680.0,39276.9,39612.1,1609.00694
1646946000000,39612.1,39614.0,39259.5,39317.0,1165.43489
1646949600000,39317.0,39487.4,39050.0,39442.1,1135.8947
1646953200000,39442.1,39595.7,39366.4,39422.0,1063.61499
1646956800000,39422.0,39439.7,39131.0,39290.0,1421.48687
1646960400000,39290.0,39311.9,38566.0,38679.2,2939.98625
1646964000000,38679.2,38740.1,38223.6,38272.5,3096.94735
1646967600000,38272.5,38858.4,38251.5,38715.0,2417.83315
1646971200000,38715.0,38726.7,38443.2,38484.1,1369.64779
1646974800000,38484.1,38794.3,38337.0,38771.5,1931.74616
1646978400000,38771.5,39000.0,38676.7,38948.8,2603.23515
1646982000000,38948.80078125,39348.8984375,38913.30078125,39132.1015625,2283.57421875
1646985600000,39132.1015625,39189.8984375,38856.80078125,39020.5,1734.660400390625
1646989200000,39020.5,39188.0,38905.0,39020.5,1123.250244140625
1646992800000,39020.5,39145.1015625,38965.19921875,39017.19921875,1049.091064453125
1646996400000,39017.19921875,40219.30078125,38806.8984375,39893.69921875,7790.23779296875
1647000000000,39894.1015625,40236.30078125,39735.5,39914.1015625,4355.90625
1647003600000,39914.1015625,39948.3984375,39182.6015625,39258.6015625,4342.421875
1647007200000,39259.1015625,39601.1015625,39168.80078125,39323.8984375,2858.593994140625
1647010800000,39323.8984375,39323.8984375,38908.0,39080.30078125,3647.6494140625
1647014400000,39080.30078125,39094.80078125,38585.1015625,38724.69921875,3692.1064453125
1647018000000,38724.69921875,38880.80078125,38577.0,38815.80078125,1427.713623046875
1647021600000,38815.80078125,38879.19921875,38616.3984375,38637.5,1152.1905517578125
1647025200000,38637.5,38865.5,38500.0,38792.6015625,1597.2471923828125
1647028800000,38792.6015625,38968.6015625,38308.80078125,38364.8984375,2379.77490234375
1647032400000,38364.8984375,38999.69921875,38364.8984375,38852.1015625,2058.56396484375
1647036000000,38852.1,39177.5,38849.6,38916.7,952.00436
1647039600000,38916.7,38949.0,38729.0,38729.6,789.88505
1647043200000,38729.6,39161.2,38660.5,39144.3,1225.37853
1647046800000,39144.3,39328.0,39068.0,39185.0,1240.223
1647050400000,39185.0,39268.4,39044.3,39124.5,827.24986
1647054000000,39124.5,39237.5,39080.2,39088.9,905.22748
1647057600000,39088.9,39196.5,38931.8,39108.0,976.48662
1647061200000,39108.0,39200.0,39050.0,39170.8,474.23318
1647064800000,39170.8,39261.5,39070.5,39083.0,717.50296
1647068400000,39083.0,39178.9,39000.4,39105.0,782.62371
1647072000000,39105.0,39169.5,38957.5,39105.3,928.51292
1647075600000,39105.3,39230.0,39078.5,39171.7,780.3459
1647079200000,39171.7,39284.5,39132.8,39230.0,788.31496
1647082800000,39230.0,39280.0,39012.0,39079.2,931.95582
1647086400000,39079.2,39217.4,39035.0,39183.8,753.32218
1647090000000,39183.8,39262.9,39012.0,39074.7,987.96138
1647093600000,39074.7,39148.9,38678.2,38910.7,2583.33606
1647097200000,38910.7,39172.5,38826.7,39042.0,1270.90441
1647100800000,39042.1,39166.6,38976.6,39147.7,1122.84274
1647104400000,39147.7,39486.7,39051.3,39099.6,2587.19697
1647108000000,39099.6,39152.5,38945.3,39059.0,835.14905
1647111600000,39059.0,39083.0,38930.7,39030.1,750.74668
1647115200000,39030.1,39210.0,38987.1,39128.1,724.68675
1647118800000,39128.1,39180.9,39062.0,39092.0,435.68565
1647122400000,39092.0,39169.7,39032.4,39102.0,373.32159
1647126000000,39102.0,39164.0,38730.7,38807.4,1031.15577
1647129600000,38807.3,38961.2,38703.7,38917.7,1106.43797
1647133200000,38917.7,39276.3,38883.2,38993.0,1290.43275
1647136800000,38993.0,39206.0,38981.0,39167.0,649.29357
1647140400000,39167.0,39230.0,39104.5,39194.1,604.57599
1647144000000,39194.1,39310.0,39117.7,39129.0,547.6778400000001
1647147600000,39129.0,39180.0,39100.8,39122.1,318.24379
1647151200000,39122.1,39184.2,39074.0,39155.0,560.85948
1647154800000,39155.0,39200.0,39069.0,39089.8,533.3843
1647158400000,39089.8,39129.2,39008.4,39066.9,822.84596
1647162000000,39066.8,39096.0,38848.3,38970.7,1620.92144
1647165600000,38970.7,39013.7,38850.0,38986.0,1665.0569
1647169200000,38986.0,39021.7,38601.8,38741.1,1854.06356
1647172800000,38741.1,38776.9,38370.0,38498.8,2728.84272
1647176400000,38498.8,38938.6,38460.0,38750.0,2291.6973
1647180000000,38750.0,38922.0,38725.4,38837.0,830.53883
1647183600000,38837.0,39074.9,38833.6,38936.0,1625.24105
1647187200000,38936.0,38998.5,38851.0,38922.0,853.47554
1647190800000,38922.0,39059.0,38861.8,38945.0,1826.28392
1647194400000,38945.0,39015.1,38875.7,38984.1,739.64315
1647198000000,38984.1,39067.0,38856.0,38869.0,634.80236
1647201600000,38869.0,38869.0,38555.0,38684.0,1128.79681
1647205200000,38684.0,38830.7,38650.1,38741.0,710.97017
1647208800000,38741.0,38838.2,37588.0,37720.9,5072.40062
1647212400000,37720.9,37896.7,37578.5,37777.3,2775.32987
1647216000000,37777.3,37883.9,37555.0,37842.4,1923.94362
1647219600000,37842.4,38357.8,37842.4,38063.0,2829.41845
1647223200000,38064.3,38188.0,37991.3,38045.3,1120.64722
1647226800000,38045.3,38179.8,37975.4,38144.1,1126.91446
1647230400000,38144.1,38921.0,38126.3,38519.9,3299.68086
1647234000000,38519.9,38610.0,38450.2,38468.0,908.78103
1647237600000,38468.0,38773.2,38459.0,38658.6,1689.70251
1647241200000,38658.6,39184.7,38631.4,39078.9,3283.10376
1647244800000,39078.9,39239.4,38942.6,39077.0,2171.44393
1647248400000,39077.0,39300.0,38853.7,39155.0,1902.55182
1647252000000,39155.0,39181.5,38969.3984375,39100.6015625,1005.3746337890625
1647255600000,39100.6015625,39118.0,38842.8984375,38897.6015625,1211.8765869140625
1647259200000,38897.6,38987.4,38675.0,38845.1,1793.54352
1647262800000,38845.1,38970.0,38612.0,38873.9,2469.71655
1647266400000,38873.9,39174.8,38745.0,39131.5,2944.7812
1647270000000,39131.5,39160.8,38823.4,38964.3,1906.54234
1647273600000,38964.3,39055.0,38812.1,38836.7,1531.68786
1647277200000,38836.7,38848.0,38552.2,38736.4,1880.78741
1647280800000,38736.4,38787.4,38415.4,38675.0,1724.0119
1647284400000,38675.0,38864.8,38615.0,38813.0,1508.83479
1647288000000,38814.2,38940.0,38702.0,38723.3,1015.60813
1647291600000,38723.3,38787.2,38606.4,38730.0,698.12694
1647295200000,38730.0,39947.1,38677.7,39326.1,4794.81196
1647298800000,39326.1015625,39784.30078125,39326.1015625,39671.3984375,2191.130615234375
1647302400000,39671.4,39804.7,39384.4,39572.0,2045.49388
1647306000000,39572.0,39600.0,38774.7,38825.8,2970.63448
1647309600000,38826.9,39118.9,38801.0,38984.0,1194.03459
1647313200000,38984.0,39034.8,38636.7,38768.4,1281.07596
1647316800000,38768.4,38865.2,38704.3,38786.0,631.54083
1647320400000,38786.0,38835.0,38689.6,38756.0,769.55132
1647324000000,38756.0,38990.6,38723.5,38761.0,1110.31574
1647327600000,38761.0,38768.0,38098.3,38439.5,3473.18647
1647331200000,38439.5,38477.0,38254.3,38362.2,1614.88779
1647334800000,38362.1,38690.0,38300.0,38581.6,1667.95024
1647338400000,38580.0,38730.8984375,38555.80078125,38663.6015625,1256.7686767578125
1647342000000,38663.6015625,38786.69921875,38600.0,38645.0,1376.927001953125
1647345600000,38645.0,38940.0,38580.5,38857.1015625,1782.5264892578125
1647349200000,38857.1015625,38936.1015625,38465.69921875,38717.0,2021.66015625
1647352800000,38717.0,39188.1015625,38660.0,39033.5,3520.7490234375
1647356400000,39033.5,39270.19921875,38928.19921875,39017.1015625,2854.587158203125
1647360000000,39017.1015625,39400.0,38926.19921875,39171.0,2895.92236328125
1647363600000,39171.0,39359.6015625,39083.80078125,39296.19921875,1687.3331298828125
1647367200000,39296.19921875,39527.0,39183.0,39404.8984375,1646.5723876953125
1647370800000,39404.8984375,39805.3984375,39395.0,39735.69921875,3203.815673828125
1647374400000,39735.69921875,39863.3984375,39377.69921875,39432.1015625,2545.577392578125
1647378000000,39432.1015625,39655.6015625,39280.8984375,39653.0,1402.287109375
1647381600000,39653.0,39887.6,39400.1,39467.0,1569.37041
1647385200000,39467.0,39548.0,39232.6,39280.3,1492.78157
1647388800000,39280.3,39430.0,39119.6,39169.8,1562.69184
1647392400000,39169.8,39625.0,39088.0,39512.5,1830.82041
1647396000000,39512.5,41718.0,39473.0,40866.1,13283.6599
1647399600000,40866.1,40939.8,38828.5,39160.0,8072.3906
1647403200000,39160.0,39214.8984375,38911.0,39113.80078125,1881.808349609375
1647406800000,39113.80078125,39494.1015625,38976.8984375,39321.19921875,1706.998291015625
1647410400000,39321.19921875,39599.30078125,39257.8984375,39588.19921875,1520.115478515625
1647414000000,39588.19921875,39676.69921875,39354.19921875,39581.0,2189.446044921875
1647417600000,39581.0,40483.80078125,39563.6015625,40310.0,4184.64599609375
1647421200000,40310.0,40731.30078125,40230.1015625,40507.30078125,3236.710205078125
1647424800000,40507.19921875,40665.0,40163.30078125,40307.8984375,2374.66748046875
1647428400000,40307.8984375,40680.6015625,40225.8984375,40521.6015625,2284.3935546875
1647432000000,40521.6015625,40695.80078125,40343.0,40360.3984375,1996.29052734375
1647435600000,40360.3984375,40665.0,40252.1015625,40633.80078125,2265.788818359375
1647439200000,40633.8,41194.6,40375.9,40818.2,5467.1137
1647442800000,40818.2,40884.1,40514.2,40611.7,1954.4594
1647446400000,40611.7,40761.6,40041.4,40301.0,4362.9273
1647450000000,40301.0,40690.0,40064.1,40426.7,2394.4328
1647453600000,40426.7,40567.5,39311.5,39930.5,11172.9753
1647457200000,39931.1,40950.0,39821.7,40880.2,5794.4635
1647460800000,40880.2,41471.4,40766.2,41246.0,4175.8783
1647464400000,41246.0,41399.7,40934.0,41102.4,1820.4567
1647468000000,41102.4,41214.4,40863.1,40883.0,1216.35897
1647471600000,40883.0,41200.0,40780.0,41114.0,1371.27292
1647475200000,41114.0,41164.8,40860.0,41016.8,1277.1028000000001
1647478800000,41016.8,41310.0,40820.0,41213.8,1357.91854
1647482400000,41213.8,41393.0,40902.4,41120.2,1623.88867
1647486000000,41120.19921875,41166.8984375,40971.3984375,41014.69921875,1307.454345703125
1647489600000,41014.69921875,41371.1015625,40903.30078125,41340.8984375,1586.9190673828125
1647493200000,41340.8984375,41478.80078125,41010.6015625,41062.30078125,1608.2132568359375
1647496800000,41062.30078125,41103.0,40608.0,40760.0,1849.5406494140625
1647500400000,40760.0,40918.80078125,40543.5,40726.1015625,2766.2646484375
1647504000000,40726.1015625,40899.8984375,40679.69921875,40811.8984375,1204.707275390625
1647507600000,40811.8984375,40888.0,40701.0,40821.0,1209.54833984375
1647511200000,40821.0,40841.80078125,40500.0,40723.1015625,2126.929443359375
1647514800000,40723.1015625,40812.69921875,40632.30078125,40748.5,1117.4375
1647518400000,40748.5,41233.30078125,40704.8984375,41038.80078125,3126.07958984375
1647522000000,41038.80078125,41171.0,40822.0,41114.0,2154.48095703125
1647525600000,41114.0,41162.5,40762.5,40823.0,2068.550537109375
1647529200000,40823.0,41018.3984375,40750.0,40798.6015625,1654.119384765625
1647532800000,40798.6015625,40890.1015625,40619.6015625,40800.1015625,1623.930908203125
1647536400000,40800.1015625,40837.19921875,40565.3984375,40776.3984375,1444.8536376953125
1647540000000,40776.3984375,40875.0,40743.3984375,40805.0,973.52978515625
1647543600000,40805.0,40879.0,40741.3984375,40871.80078125,965.6637573242188
1647547200000,40871.9,40879.3,40639.8,40696.5,924.67979
1647550800000,40696.5,41000.1,40673.7,41000.0,1194.75802
1647554400000,41000.0,41068.9,40865.7,40987.8,1419.23231
1647558000000,40987.8,41000.0,40884.8,40917.9,603.57463
1647561600000,40917.9,40933.1,40215.6,40335.8,2332.6981
1647565200000,40335.8,40549.7,40258.4,40541.7,1547.35534
